-0.009635600165537248,0.04278366977210005
0.008504524554332666,0.030944366369837016
-0.011044431331460379,0.07776433094301519
0.025781028659379816,0.03814560952325574
0.017083036999066843,0.11627097012637598
-0.004384828999649147,0.06803062271296664
0.03144403842795397,0.0099441871058296
0.011317558774871957,0.03412983162006683
-0.0014280875112368321,0.011070709644014362
-0.0034264711743689303,0.006534777116697596
-0.01893420465205376,0.012640543601542695
0.010603965606611391,0.010230527942332257
-0.030896768556675367,0.06355745997645612
-0.008077626252172685,0.036790648957742096
-0.002678241600813236,0.013939200754011649
0.01704148097957713,0.11611189223055902
-0.009392078682424454,0.013535105373804014
0.006768019260138313,0.015907448827705426
0.018486498041100054,0.1057798828003285
0.0006383921798261146,0.013382286955037709
0.014378835499419752,0.09703371603838683
-0.013647754331547097,0.06318204283409622
-0.016754508067211942,0.020138773975046185
-0.004854865500865926,0.031095757873613555
-0.01235382291613066,0.06872538325650264
-0.015372932140672702,0.0469222084418314
-0.07243916600739125,0.1282212868015531
0.002768464632032134,0.003409485975416701
0.011954318369457552,0.03746882492537726
-0.008070025165105304,0.06535449871820413
